EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyRate,Over18,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,YearsSinceLastPromotion,outlier,MonthlyIncome_Log,YearsAtCompany_Winsorized,TotalWorkingYears_Rank,NumCompaniesWorked_Robust,IncomePerYearWorked,OverTime_Numeric,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
78,45,0,561,2,3,1,4,61,3,2,16177,Y,3,2,80,1,3,3,1,8.477620416296414,8,0.45816326530612245,-0.6666666666666666,533.8888888888889,0,4,0.6000000000000001,0.375,0.8888888888888888,0,1,0.15789473684210525,0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
79,31,0,1079,10,2,1,3,86,3,4,20115,Y,3,4,80,1,2,1,1,8.792397742356906,5,0.3904761904761905,0.0,822.875,1,2,1.6,0.2,0.625,0,1,0.2727272727272727,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
80,34,0,1130,3,3,1,4,66,3,2,19332,Y,3,3,80,1,2,7,1,8.600430789986293,11,0.6404761904761904,-0.3333333333333333,493.90909090909093,0,3,0.3999999999999999,0.6363636363636364,1.0,1,1,0.25,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
81,21,1,1427,18,1,1,4,65,3,4,8870,Y,3,1,80,0,3,0,1,7.898782356970309,1,0.03537414965986395,-0.3333333333333333,2693.0,0,2,1.0,0.0,1.0,3,1,0.15789473684210525,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
82,23,0,885,4,3,1,1,58,4,1,8544,Y,3,1,80,1,3,0,1,7.944492163932159,3,0.18537414965986396,0.0,563.8,0,4,0.6,0.0,0.6,0,1,0.1875,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
83,47,0,207,9,4,1,2,64,3,3,5411,Y,3,3,80,0,2,2,1,7.652545692693921,2,0.32789115646258504,0.6666666666666666,300.7142857142857,0,3,0.6,1.0,0.2857142857142857,0,1,0.25,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
84,54,0,1147,3,3,1,4,52,3,1,17011,Y,3,4,80,1,4,0,1,8.689632748355741,6,0.7707482993197279,0.0,371.25,0,3,1.6,0.0,0.375,3,1,0.21428571428571427,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
85,41,0,509,7,2,1,2,43,4,3,18863,Y,3,3,80,0,3,0,1,8.124743020385568,10,0.5595238095238095,-0.3333333333333333,337.6,0,3,-0.19999999999999996,0.0,1.0,0,1,0.23076923076923078,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
86,45,0,1038,20,3,1,2,95,1,1,19863,Y,3,2,80,1,2,0,1,9.292104673778823,7,0.9180272108843538,0.0,452.125,1,2,1.6,0.0,0.2916666666666667,1,1,0.16666666666666666,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
87,36,0,1120,11,4,1,2,100,2,4,14369,Y,3,1,80,1,2,0,1,8.802823159741887,6,0.3904761904761905,0.6666666666666666,831.5,0,2,1.4,0.0,0.75,3,1,0.23076923076923078,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
88,45,0,1052,6,3,1,4,57,2,4,16840,Y,3,4,80,0,2,12,1,9.089979015305,19,0.904421768707483,1.3333333333333333,385.4347826086956,0,3,1.6,0.631578947368421,0.8260869565217391,0,0,0.25,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
89,46,0,1254,10,3,1,3,64,3,2,14011,Y,4,3,80,3,2,0,1,8.897682313454224,8,0.7204081632653061,1.0,522.4285714285714,0,3,1.6,0.0,0.5714285714285714,1,1,0.19047619047619047,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
90,42,0,419,12,4,1,2,77,3,4,2900,Y,3,3,80,2,4,0,1,8.534640105019959,1,0.7204081632653061,0.3333333333333333,363.35714285714283,1,2,2.0,0.0,0.0,1,1,0.25,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
91,34,0,1157,5,2,1,2,57,2,4,11912,Y,3,3,80,1,3,4,1,8.290794347381356,15,0.7445578231292517,-0.3333333333333333,265.73333333333335,0,4,0.0,0.26666666666666666,1.0,1,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
92,37,0,783,7,4,1,4,78,3,1,13588,Y,4,3,80,1,2,0,1,8.36287583103188,5,0.7707482993197279,1.0,267.75,1,2,1.4,0.0,0.3125,2,1,0.18181818181818182,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
93,55,0,111,1,2,1,1,70,3,4,18092,Y,3,4,80,1,4,1,1,9.234056898593499,1,0.9180272108843538,0.3333333333333333,426.625,0,3,3.0,1.0,0.041666666666666664,0,1,0.21428571428571427,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
94,22,0,457,26,2,1,2,85,2,3,10293,Y,3,2,80,0,2,1,1,7.942717540573791,4,0.13401360544217686,-0.3333333333333333,703.5,1,1,0.6,0.25,1.0,1,0,0.21428571428571427,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
95,34,0,1069,2,1,1,4,45,2,3,14074,Y,3,3,80,0,2,1,1,9.16408698745872,10,0.5595238095238095,-0.3333333333333333,954.7,0,2,0.19999999999999996,0.1,1.0,0,2,0.17647058823529413,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
96,29,0,136,1,3,1,1,89,3,1,6225,Y,3,1,80,1,5,0,1,8.589327789175437,5,0.2578231292517007,-0.6666666666666666,895.5,0,2,1.4,0.0,0.8333333333333334,0,1,0.25,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
97,57,0,405,1,2,1,2,93,4,3,2721,Y,4,1,80,1,2,2,1,8.497194544909547,12,0.6976190476190476,-0.6666666666666666,376.9230769230769,0,2,0.19999999999999996,0.16666666666666666,0.9230769230769231,2,1,0.16666666666666666,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
98,53,0,1168,24,4,1,1,66,3,1,5843,Y,3,2,80,0,2,2,1,9.254261559034111,2,0.7445578231292517,1.3333333333333333,696.5333333333333,1,1,2.6,1.0,0.13333333333333333,1,1,0.23076923076923078,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
99,33,0,147,4,4,1,3,47,2,2,13248,Y,4,4,80,0,3,1,1,7.872073979866873,3,0.32789115646258504,1.3333333333333333,374.57142857142856,0,3,0.6,0.3333333333333333,0.42857142857142855,2,1,0.19047619047619047,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
100,32,0,300,1,3,1,4,61,3,4,9148,Y,3,2,80,1,2,0,1,7.747164966520335,3,0.13401360544217686,-0.6666666666666666,578.5,0,3,1.0,0.0,0.75,2,0,0.25,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,21,1,251,10,2,1,1,45,2,3,25308,Y,4,3,80,0,2,2,1,7.873217054862741,2,0.07346938775510205,-0.3333333333333333,1312.5,0,1,0.6,1.0,1.0,0,2,0.2,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
102,34,1,296,6,2,1,4,33,1,3,12253,Y,3,4,80,1,3,1,1,7.763021309018518,2,0.09829931972789116,-0.6666666666666666,783.6666666666666,0,2,0.6,0.5,0.6666666666666666,1,2,0.1875,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
103,55,0,1441,22,3,1,1,94,2,2,23737,Y,3,4,80,1,1,1,1,8.17131687471973,4,0.3904761904761905,1.0,442.125,0,3,0.6,0.25,0.5,2,1,0.25,1,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
104,27,0,1242,20,3,1,4,90,3,3,12916,Y,3,4,80,0,2,0,1,9.208538750029554,7,0.32789115646258504,-0.3333333333333333,1425.857142857143,0,3,0.6000000000000001,0.0,1.0,1,2,0.21428571428571427,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
105,46,0,1319,3,3,1,1,45,4,1,7739,Y,3,4,80,1,5,2,1,9.489939868234607,19,0.9289115646258503,0.0,529.0,0,3,0.6000000000000001,0.10526315789473684,0.76,3,1,0.25,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
106,36,0,917,6,4,1,3,60,1,3,6865,Y,3,3,80,1,4,1,1,7.91644286012226,7,0.32789115646258504,-0.3333333333333333,391.57142857142856,0,3,-0.3999999999999999,0.14285714285714285,1.0,0,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,41,1,1360,12,3,1,2,49,3,3,16280,Y,3,4,80,0,0,15,-1,9.880525940898782,20,0.904421768707483,-0.3333333333333333,849.7826086956521,0,3,2.0,0.6818181818181818,0.9565217391304348,1,1,0.25,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
108,38,0,1189,1,3,1,4,90,3,4,9867,Y,3,4,80,2,4,2,1,8.462948176563842,13,0.8316326530612245,1.6666666666666667,249.21052631578948,0,4,-0.20000000000000018,0.15384615384615385,0.6842105263157895,0,2,0.2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
109,33,0,1296,6,3,1,3,30,3,4,5335,Y,4,3,80,1,2,4,1,8.952346543226227,13,0.7445578231292517,0.3333333333333333,515.0,0,1,-0.20000000000000018,0.3076923076923077,0.8666666666666667,1,2,0.17391304347826086,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
110,18,1,247,8,1,1,3,80,3,3,13556,Y,3,4,80,0,0,0,1,7.552237287560802,1,0.004081632653061225,-0.3333333333333333,1904.0,0,3,1.0,0.0,0.0,1,0,0.25,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
111,27,0,894,9,3,1,4,99,3,2,11781,Y,3,4,80,0,2,0,1,7.731930721948486,7,0.32789115646258504,-0.3333333333333333,325.57142857142856,0,2,-0.3999999999999999,0.0,1.0,2,1,0.1875,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
112,22,0,1230,1,2,1,4,33,2,4,19146,Y,4,1,80,2,2,2,1,8.471358655072438,2,0.13401360544217686,1.3333333333333333,1193.75,0,1,1.6,1.0,0.5,3,1,0.18181818181818182,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
113,33,1,813,14,3,1,3,58,3,4,22149,Y,3,3,80,1,2,0,1,7.798523053625206,5,0.3904761904761905,1.0,304.5,1,0,0.19999999999999996,0.0,0.625,1,1,0.23076923076923078,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
114,42,0,1368,28,4,1,4,88,2,4,4386,Y,3,4,80,3,4,0,1,8.41715183723601,6,0.32789115646258504,-0.6666666666666666,646.1428571428571,0,4,1.0,0.0,0.8571428571428571,0,2,0.2727272727272727,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
115,29,0,806,1,4,1,2,76,1,4,18959,Y,3,4,80,1,5,2,1,7.908754738783246,10,0.5595238095238095,-0.3333333333333333,272.0,0,3,-0.3999999999999999,0.2,1.0,0,2,0.16666666666666666,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
116,39,0,792,1,3,1,4,77,3,4,8989,Y,3,4,80,1,2,5,1,8.77539495854551,9,0.45816326530612245,-0.3333333333333333,719.1111111111111,1,2,0.3999999999999999,0.5555555555555556,1.0,0,0,0.2,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
117,35,0,817,1,3,1,4,60,2,4,10846,Y,3,2,80,1,0,0,1,8.587465244401569,9,0.5595238095238095,-0.6666666666666666,536.3,0,3,0.6000000000000001,0.0,0.9,2,1,0.25,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
118,30,0,305,16,3,1,3,58,4,3,9128,Y,3,3,80,1,3,1,1,8.574518258035507,7,0.5595238095238095,0.3333333333333333,529.4,0,3,2.0,0.14285714285714285,0.7,0,1,0.1875,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
119,37,0,142,9,4,1,1,69,3,2,24666,Y,3,4,80,1,6,7,1,9.086476384753796,9,0.45816326530612245,-0.3333333333333333,981.5555555555555,0,3,2.0,0.7777777777777778,1.0,2,0,0.23076923076923078,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
120,39,0,170,3,2,1,3,76,2,3,10302,Y,3,4,80,1,3,0,1,8.029432840581244,10,0.6404761904761904,-0.6666666666666666,279.0,0,3,0.3999999999999999,0.0,0.9090909090909091,1,1,0.2,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
121,52,1,266,2,1,1,1,57,1,4,25846,Y,3,4,80,1,3,6,-1,9.895757754474186,20,0.9836734693877551,-0.3333333333333333,601.3636363636364,0,3,2.2,0.1875,0.9696969696969697,0,1,0.2,1,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
122,31,0,218,7,3,1,2,100,4,4,12241,Y,3,2,80,1,3,7,1,8.84361509218395,8,0.5595238095238095,0.6666666666666666,692.9,0,2,0.6000000000000001,0.875,0.8,2,1,0.2727272727272727,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
123,29,0,1396,10,3,1,3,99,3,3,2755,Y,3,3,80,0,6,0,1,7.879669914604289,1,0.03537414965986395,-0.3333333333333333,2642.0,0,3,1.0,0.0,1.0,0,1,0.2727272727272727,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
124,28,1,329,24,3,1,3,51,3,2,7324,Y,3,3,80,3,3,0,1,7.786967002614872,1,0.03537414965986395,-0.3333333333333333,2408.0,1,2,0.8,0.0,1.0,1,1,0.17647058823529413,1,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
125,26,0,157,1,3,1,3,95,3,1,20006,Y,3,4,80,0,6,7,1,7.961370201719511,7,0.3904761904761905,-0.6666666666666666,358.375,0,2,-0.3999999999999999,1.0,0.875,3,1,0.23076923076923078,1,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
126,32,1,1474,11,4,1,4,60,4,3,23914,Y,3,4,80,0,2,1,1,8.457018468380168,4,0.2578231292517007,2.0,784.5,0,3,1.6,0.25,0.6666666666666666,1,0,0.25,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
127,35,0,1097,11,2,1,3,79,2,1,8302,Y,3,3,80,1,3,2,1,9.198773735604718,4,0.5595238095238095,0.0,988.4,1,2,3.0,0.5,0.4,2,0,0.23076923076923078,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
128,43,0,920,3,3,1,3,96,1,4,18625,Y,3,2,80,1,2,0,1,9.890452970265668,8,0.9289115646258503,0.3333333333333333,789.6,0,3,3.6,0.0,0.32,2,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
129,33,0,134,2,3,1,3,90,3,4,10515,Y,3,1,80,0,2,0,1,7.824445930877619,3,0.13401360544217686,-0.6666666666666666,625.0,0,4,0.8,0.0,0.75,3,1,0.21428571428571427,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
130,44,0,921,2,3,1,3,96,4,4,14810,Y,3,2,80,1,2,6,1,8.972083182851925,8,0.45816326530612245,-0.3333333333333333,875.4444444444445,1,2,1.6,0.75,0.8888888888888888,2,1,0.15789473684210525,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
131,41,0,930,3,3,1,3,57,2,2,12227,Y,3,3,80,1,5,0,1,9.098179005087852,5,0.7204081632653061,0.0,638.4285714285714,0,3,1.2,0.0,0.35714285714285715,1,1,0.2727272727272727,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
132,45,0,1297,1,4,1,2,44,3,3,14511,Y,3,3,80,0,3,0,1,8.594154232552366,4,0.669047619047619,0.6666666666666666,449.9166666666667,0,3,1.6,0.0,0.3333333333333333,0,2,0.25,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
133,37,0,309,10,4,1,4,88,2,4,24223,Y,3,3,80,3,5,0,1,8.809116258125274,1,0.3904761904761905,0.0,836.75,1,2,2.0,0.0,0.125,1,1,0.21428571428571427,1,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
134,27,1,135,17,4,1,4,51,3,3,25681,Y,3,4,80,0,2,7,1,7.781138509845015,8,0.3904761904761905,-0.3333333333333333,299.25,1,2,0.6,0.875,1.0,1,1,0.23076923076923078,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
135,28,0,1451,2,1,1,1,67,2,2,19911,Y,3,1,80,0,2,0,1,8.07153089355666,5,0.2578231292517007,-0.6666666666666666,533.5,0,1,0.4,0.0,0.8333333333333334,1,1,0.17647058823529413,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
