EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Original,MonthlyIncome_Log,YearsAtCompany_Original,YearsAtCompany_Winsorized,YearsSinceLastPromotion_Original,TotalWorkingYears_Original,TotalWorkingYears_Rank,NumCompaniesWorked_Original,NumCompaniesWorked_Robust,IncomePerYearWorked,WorkLifeBalanceScore,LevelRoleGap,PromotionRate,RetentionScore,SatisfactionConsistency,TravelIntensity,PerformancePayRatio,RiskScore,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,SalaryBand_Medium,SalaryBand_High,SalaryBand_Very High,YearsSinceLastPromotion_Binned_Medium (3-5),YearsSinceLastPromotion_Binned_Long (6-10),YearsSinceLastPromotion_Binned_Very Long (>10)
68,38,0,1380,9,2,3,75,3,1,4,2288,6319,1,12,3,3,0,2,3,3,2,2,2,1,2288,7.735870319952567,2,2,2,2,0.07346938775510205,1,-0.3333333333333333,1144.0,3,0.6,1.0,1.0,1,1,0.25,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
69,43,1,1372,9,3,1,85,1,2,3,5346,9489,8,13,3,2,0,7,2,2,4,3,1,3,5346,8.584290934948731,4,4,1,7,0.32789115646258504,8,2.0,763.7142857142857,2,1.4,0.25,0.5714285714285714,1,1,0.23076923076923078,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
70,27,0,728,23,1,2,36,2,2,3,3540,7018,1,21,4,4,1,9,5,3,9,8,5,8,3540,8.172164452111904,9,9,5,9,0.45816326530612245,1,-0.3333333333333333,393.3333333333333,3,0.3999999999999999,0.5555555555555556,1.0,1,1,0.19047619047619047,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
71,52,0,322,28,2,4,59,4,4,3,13247,9731,2,11,3,2,1,24,3,2,5,3,0,2,13247,9.49160187662504,5,5,0,24,0.9180272108843538,2,0.0,551.9583333333334,1,3.4,0.0,0.20833333333333334,1,2,0.2727272727272727,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
72,49,0,271,3,2,3,43,2,2,1,4789,23070,4,25,4,1,1,10,3,3,3,2,1,2,4789,8.474285690404962,3,3,1,10,0.5595238095238095,4,0.6666666666666666,478.9,3,1.6,0.3333333333333333,0.3,0,1,0.16,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
73,44,0,1488,1,5,2,75,3,2,1,5454,4009,5,21,4,3,1,9,2,2,4,3,1,3,5454,8.604287898267172,4,4,1,9,0.45816326530612245,5,1.0,606.0,1,1.4,0.25,0.4444444444444444,2,1,0.19047619047619047,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
74,59,0,142,3,3,3,70,2,1,4,2177,8456,3,17,3,1,1,7,6,3,1,0,0,0,2177,7.686162303492906,1,1,0,7,0.32789115646258504,3,0.3333333333333333,311.0,3,1.0,0.0,0.14285714285714285,3,1,0.17647058823529413,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
75,58,0,605,21,3,4,72,3,4,4,17875,11761,4,13,3,3,1,29,2,2,1,0,0,0,17875,9.791214310053341,1,1,0,29,0.9608843537414966,4,0.6666666666666666,616.3793103448276,1,4.0,0.0,0.034482758620689655,1,1,0.23076923076923078,1,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
76,31,0,471,4,3,1,62,4,1,3,3978,16031,8,12,3,2,1,4,0,2,2,2,2,2,3978,8.288785810426928,2,2,2,4,0.13401360544217686,8,2.0,994.5,2,0.6,1.0,0.5,1,1,0.25,1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
77,42,0,926,21,2,3,36,3,2,3,5265,16439,2,16,3,2,1,11,5,3,5,3,0,2,5265,8.569026340056254,5,5,0,11,0.6404761904761904,2,0.0,478.6363636363636,3,1.4,0.0,0.45454545454545453,1,0,0.1875,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
78,45,0,561,2,3,4,61,3,2,2,4805,16177,0,19,3,2,1,9,3,4,8,7,3,7,4805,8.477620416296414,8,8,3,9,0.45816326530612245,0,-0.6666666666666666,533.8888888888889,4,0.6000000000000001,0.375,0.8888888888888888,0,1,0.15789473684210525,0,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
79,31,0,1079,10,2,3,86,3,2,4,6583,20115,2,11,3,4,1,8,2,3,5,2,1,4,6583,8.792397742356906,5,5,1,8,0.3904761904761905,2,0.0,822.875,2,1.6,0.2,0.625,0,1,0.2727272727272727,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
80,34,0,1130,3,3,4,66,3,2,2,5433,19332,1,12,3,3,1,11,2,3,11,8,7,9,5433,8.600430789986293,11,11,7,11,0.6404761904761904,1,-0.3333333333333333,493.90909090909093,3,0.3999999999999999,0.6363636363636364,1.0,1,1,0.25,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
81,21,1,1427,18,1,4,65,3,1,4,2693,8870,1,19,3,1,0,1,3,2,1,0,0,0,2693,7.898782356970309,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2693.0,2,1.0,0.0,1.0,3,1,0.15789473684210525,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
82,23,0,885,4,3,1,58,4,1,1,2819,8544,2,16,3,1,1,5,3,4,3,2,0,2,2819,7.944492163932159,3,3,0,5,0.18537414965986396,2,0.0,563.8,4,0.6,0.0,0.6,0,1,0.1875,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
83,47,0,207,9,4,2,64,3,1,3,2105,5411,4,12,3,3,0,7,2,3,2,2,2,0,2105,7.652545692693921,2,2,2,7,0.32789115646258504,4,0.6666666666666666,300.7142857142857,3,0.6,1.0,0.2857142857142857,0,1,0.25,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
84,54,0,1147,3,3,4,52,3,2,1,5940,17011,2,14,3,4,1,16,4,3,6,2,0,5,5940,8.689632748355741,6,6,0,16,0.7707482993197279,2,0.0,371.25,3,1.6,0.0,0.375,3,1,0.21428571428571427,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
85,41,0,509,7,2,2,43,4,1,3,3376,18863,1,13,3,3,0,10,3,3,10,6,0,8,3376,8.124743020385568,10,10,0,10,0.5595238095238095,1,-0.3333333333333333,337.6,3,-0.19999999999999996,0.0,1.0,0,1,0.23076923076923078,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
86,45,0,1038,20,3,2,95,1,3,1,10851,19863,2,18,3,2,1,24,2,3,7,7,0,7,10851,9.292104673778823,7,7,0,24,0.9180272108843538,2,0.0,452.125,2,1.6,0.0,0.2916666666666667,1,1,0.16666666666666666,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
87,36,0,1120,11,4,2,100,2,2,4,6652,14369,4,13,3,1,1,8,2,2,6,3,0,0,6652,8.802823159741887,6,6,0,8,0.3904761904761905,4,0.6666666666666666,831.5,2,1.4,0.0,0.75,3,1,0.23076923076923078,1,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
88,45,0,1052,6,3,4,57,2,3,4,8865,16840,6,12,3,4,0,23,2,3,19,7,12,8,8865,9.089979015305,19,19,12,23,0.904421768707483,6,1.3333333333333333,385.4347826086956,3,1.6,0.631578947368421,0.8260869565217391,0,0,0.25,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
89,46,0,1254,10,3,3,64,3,3,2,7314,14011,5,21,4,3,3,14,2,3,8,7,0,7,7314,8.897682313454224,8,8,0,14,0.7204081632653061,5,1.0,522.4285714285714,3,1.6,0.0,0.5714285714285714,1,1,0.19047619047619047,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
90,42,0,419,12,4,2,77,3,2,4,5087,2900,3,12,3,3,2,14,4,3,0,0,0,0,5087,8.534640105019959,0,1,0,14,0.7204081632653061,3,0.3333333333333333,363.35714285714283,2,2.0,0.0,0.0,1,1,0.25,1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
91,34,0,1157,5,2,2,57,2,2,4,3986,11912,1,14,3,3,1,15,3,4,15,10,4,13,3986,8.290794347381356,15,15,4,15,0.7445578231292517,1,-0.3333333333333333,265.73333333333335,4,0.0,0.26666666666666666,1.0,1,1,0.21428571428571427,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
92,37,0,783,7,4,4,78,3,2,1,4284,13588,5,22,4,3,1,16,2,3,5,3,0,4,4284,8.36287583103188,5,5,0,16,0.7707482993197279,5,1.0,267.75,2,1.4,0.0,0.3125,2,1,0.18181818181818182,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
93,55,0,111,1,2,1,70,3,3,4,10239,18092,3,14,3,4,1,24,4,3,1,0,1,0,10239,9.234056898593499,1,1,1,24,0.9180272108843538,3,0.3333333333333333,426.625,3,3.0,1.0,0.041666666666666664,0,1,0.21428571428571427,1,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
94,22,0,457,26,2,2,85,2,1,3,2814,10293,1,14,3,2,0,4,2,2,4,2,1,3,2814,7.942717540573791,4,4,1,4,0.13401360544217686,1,-0.3333333333333333,703.5,1,0.6,0.25,1.0,1,0,0.21428571428571427,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
95,34,0,1069,2,1,4,45,2,2,3,9547,14074,1,17,3,3,0,10,2,2,10,9,1,9,9547,9.16408698745872,10,10,1,10,0.5595238095238095,1,-0.3333333333333333,954.7,2,0.19999999999999996,0.1,1.0,0,2,0.17647058823529413,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
96,29,0,136,1,3,1,89,3,2,1,5373,6225,0,12,3,1,1,6,5,2,5,3,0,2,5373,8.589327789175437,5,5,0,6,0.2578231292517007,0,-0.6666666666666666,895.5,2,1.4,0.0,0.8333333333333334,0,1,0.25,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
97,57,0,405,1,2,2,93,4,2,3,4900,2721,0,24,4,1,1,13,2,2,12,9,2,8,4900,8.497194544909547,12,12,2,13,0.6976190476190476,0,-0.6666666666666666,376.9230769230769,2,0.19999999999999996,0.16666666666666666,0.9230769230769231,2,1,0.16666666666666666,1,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
98,53,0,1168,24,4,1,66,3,3,1,10448,5843,6,13,3,2,0,15,2,2,2,2,2,2,10448,9.254261559034111,2,2,2,15,0.7445578231292517,6,1.3333333333333333,696.5333333333333,1,2.6,1.0,0.13333333333333333,1,1,0.23076923076923078,3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
99,33,0,147,4,4,3,47,2,1,2,2622,13248,6,21,4,4,0,7,3,3,3,2,1,1,2622,7.872073979866873,3,3,1,7,0.32789115646258504,6,1.3333333333333333,374.57142857142856,3,0.6,0.3333333333333333,0.42857142857142855,2,1,0.19047619047619047,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
100,32,0,300,1,3,4,61,3,1,4,2314,9148,0,12,3,2,1,4,2,3,3,0,0,2,2314,7.747164966520335,3,3,0,4,0.13401360544217686,0,-0.6666666666666666,578.5,3,1.0,0.0,0.75,2,0,0.25,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,21,1,251,10,2,1,45,2,1,3,2625,25308,1,20,4,3,0,2,2,1,2,2,2,2,2625,7.873217054862741,2,2,2,2,0.07346938775510205,1,-0.3333333333333333,1312.5,1,0.6,1.0,1.0,0,2,0.2,2,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
102,34,1,296,6,2,4,33,1,1,3,2351,12253,0,16,3,4,1,3,3,2,2,2,1,0,2351,7.763021309018518,2,2,1,3,0.09829931972789116,0,-0.6666666666666666,783.6666666666666,2,0.6,0.5,0.6666666666666666,1,2,0.1875,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
103,55,0,1441,22,3,1,94,2,1,2,3537,23737,5,12,3,4,1,8,1,3,4,2,1,2,3537,8.17131687471973,4,4,1,8,0.3904761904761905,5,1.0,442.125,3,0.6,0.25,0.5,2,1,0.25,1,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
104,27,0,1242,20,3,4,90,3,2,3,9981,12916,1,14,3,4,0,7,2,3,7,7,0,7,9981,9.208538750029554,7,7,0,7,0.32789115646258504,1,-0.3333333333333333,1425.857142857143,3,0.6000000000000001,0.0,1.0,1,2,0.21428571428571427,0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
105,46,0,1319,3,3,1,45,4,4,1,13225,7739,2,12,3,4,1,25,5,3,19,17,2,8,13225,9.489939868234607,19,19,2,25,0.9289115646258503,2,0.0,529.0,3,0.6000000000000001,0.10526315789473684,0.76,3,1,0.25,2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
106,36,0,917,6,4,3,60,1,1,3,2741,6865,1,14,3,3,1,7,4,3,7,7,1,7,2741,7.91644286012226,7,7,1,7,0.32789115646258504,1,-0.3333333333333333,391.57142857142856,3,-0.3999999999999999,0.14285714285714285,1.0,0,1,0.21428571428571427,0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,41,1,1360,12,3,2,49,3,5,3,19545,16280,1,12,3,4,0,23,0,3,22,15,15,8,19545,9.880525940898782,22,20,15,23,0.904421768707483,1,-0.3333333333333333,849.7826086956521,3,2.0,0.6818181818181818,0.9565217391304348,1,1,0.25,0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
108,38,0,1189,1,3,4,90,3,2,4,4735,9867,7,15,3,4,2,19,4,4,13,11,2,9,4735,8.462948176563842,13,13,2,19,0.8316326530612245,7,1.6666666666666667,249.21052631578948,4,-0.20000000000000018,0.15384615384615385,0.6842105263157895,0,2,0.2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
109,33,0,1296,6,3,3,30,3,2,4,7725,5335,3,23,4,3,1,15,2,1,13,11,4,7,7725,8.952346543226227,13,13,4,15,0.7445578231292517,3,0.3333333333333333,515.0,1,-0.20000000000000018,0.3076923076923077,0.8666666666666667,1,2,0.17391304347826086,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
110,18,1,247,8,1,3,80,3,1,3,1904,13556,1,12,3,4,0,0,0,3,0,0,0,0,1904,7.552237287560802,0,1,0,0,0.004081632653061225,1,-0.3333333333333333,1904.0,3,1.0,0.0,0.0,1,0,0.25,0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
111,27,0,894,9,3,4,99,3,1,2,2279,11781,1,16,3,4,0,7,2,2,7,7,0,3,2279,7.731930721948486,7,7,0,7,0.32789115646258504,1,-0.3333333333333333,325.57142857142856,2,-0.3999999999999999,0.0,1.0,2,1,0.1875,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
112,22,0,1230,1,2,4,33,2,2,4,4775,19146,6,22,4,1,2,4,2,1,2,2,2,2,4775,8.471358655072438,2,2,2,4,0.13401360544217686,6,1.3333333333333333,1193.75,1,1.6,1.0,0.5,3,1,0.18181818181818182,2,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
113,33,1,813,14,3,3,58,3,1,4,2436,22149,5,13,3,3,1,8,2,1,5,4,0,4,2436,7.798523053625206,5,5,0,8,0.3904761904761905,5,1.0,304.5,0,0.19999999999999996,0.0,0.625,1,1,0.23076923076923078,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
114,42,0,1368,28,4,4,88,2,2,4,4523,4386,0,11,3,4,3,7,4,4,6,5,0,4,4523,8.41715183723601,6,6,0,7,0.32789115646258504,0,-0.6666666666666666,646.1428571428571,4,1.0,0.0,0.8571428571428571,0,2,0.2727272727272727,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
115,29,0,806,1,4,2,76,1,1,4,2720,18959,1,18,3,4,1,10,5,3,10,7,2,8,2720,7.908754738783246,10,10,2,10,0.5595238095238095,1,-0.3333333333333333,272.0,3,-0.3999999999999999,0.2,1.0,0,2,0.16666666666666666,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
116,39,0,792,1,3,4,77,3,2,4,6472,8989,1,15,3,4,1,9,2,3,9,8,5,8,6472,8.77539495854551,9,9,5,9,0.45816326530612245,1,-0.3333333333333333,719.1111111111111,2,0.3999999999999999,0.5555555555555556,1.0,0,0,0.2,1,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False
117,35,0,817,1,3,4,60,2,2,4,5363,10846,0,12,3,2,1,10,0,3,9,7,0,0,5363,8.587465244401569,9,9,0,10,0.5595238095238095,0,-0.6666666666666666,536.3,3,0.6000000000000001,0.0,0.9,2,1,0.25,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
118,30,0,305,16,3,3,58,4,2,3,5294,9128,3,16,3,3,1,10,3,3,7,0,1,7,5294,8.574518258035507,7,7,1,10,0.5595238095238095,3,0.3333333333333333,529.4,3,2.0,0.14285714285714285,0.7,0,1,0.1875,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
119,37,0,142,9,4,1,69,3,3,2,8834,24666,1,13,3,4,1,9,6,3,9,5,7,7,8834,9.086476384753796,9,9,7,9,0.45816326530612245,1,-0.3333333333333333,981.5555555555555,3,2.0,0.7777777777777778,1.0,2,0,0.23076923076923078,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
120,39,0,170,3,2,3,76,2,2,3,3069,10302,0,15,3,4,1,11,3,3,10,8,0,7,3069,8.029432840581244,10,10,0,11,0.6404761904761904,0,-0.6666666666666666,279.0,3,0.3999999999999999,0.0,0.9090909090909091,1,1,0.2,0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
121,52,1,266,2,1,1,57,1,5,4,19845,25846,1,15,3,4,1,33,3,3,32,14,6,9,19845,9.895757754474186,32,20,6,33,0.9836734693877551,1,-0.3333333333333333,601.3636363636364,3,2.2,0.1875,0.9696969696969697,0,1,0.2,1,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
122,31,0,218,7,3,2,100,4,2,4,6929,12241,4,11,3,2,1,10,3,2,8,7,7,7,6929,8.84361509218395,8,8,7,10,0.5595238095238095,4,0.6666666666666666,692.9,2,0.6000000000000001,0.875,0.8,2,1,0.2727272727272727,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
123,29,0,1396,10,3,3,99,3,1,3,2642,2755,1,11,3,3,0,1,6,3,1,0,0,0,2642,7.879669914604289,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2642.0,3,1.0,0.0,1.0,0,1,0.2727272727272727,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
124,28,1,329,24,3,3,51,3,1,2,2408,7324,1,17,3,3,3,1,3,3,1,1,0,0,2408,7.786967002614872,1,1,0,1,0.03537414965986395,1,-0.3333333333333333,2408.0,2,0.8,0.0,1.0,1,1,0.17647058823529413,1,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
